open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2025-02-05 19:00:00,96612.44,99120.0,95676.64,96554.35,23515.20405,1738886399999.0,2289071921.2175603,4242807.0,11261.53049,1096611639.376009,0.0
2025-02-06 19:00:00,96554.35,100137.99,95620.34,96506.8,31794.22065,1738972799999.0,3107592434.6738343,5012456.0,15249.3537,1491114588.559852,0.0
2025-02-07 19:00:00,96506.8,96880.0,95688.0,96444.74,10147.24294,1739059199999.0,977040267.5158631,1757892.0,4450.52682,428452764.9047411,0.0
2025-02-08 19:00:00,96444.75,97323.09,94713.0,96462.75,14120.91613,1739145599999.0,1359495152.3107975,2293192.0,6663.72875,641795598.1752762,0.0
2025-02-09 19:00:00,96462.75,98345.0,95256.0,97430.82,20572.87537,1739231999999.0,1999112052.6687863,3475919.0,9607.62329,933665618.5050191,0.0
2025-02-10 19:00:00,97430.82,98478.42,94876.88,95778.2,18647.76379,1739318399999.0,1806534846.3863194,3716586.0,8594.50066,832320054.8763716,0.0
2025-02-11 19:00:00,95778.21,98119.99,94088.23,97869.99,29151.16625,1739404799999.0,2800142168.3943653,4992737.0,13820.70553,1328044257.0401335,0.0
2025-02-12 19:00:00,97870.0,98083.91,95217.36,96608.14,19921.77616,1739491199999.0,1916988246.3921187,3909456.0,8852.16215,851823567.0939347,0.0
2025-02-13 19:00:00,96608.13,98826.0,96252.82,97500.48,18173.02646,1739577599999.0,1768073218.8690155,3499564.0,9061.31682,881925349.6444213,0.0
2025-02-14 19:00:00,97500.47,97972.26,97223.58,97569.66,7349.37683,1739663999999.0,717245393.778092,1694327.0,3579.14202,349322778.2339769,0.0
2025-02-15 19:00:00,97569.67,97704.47,96046.18,96118.12,8191.4249,1739750399999.0,794694242.2949733,1596701.0,3719.73063,360842416.6644167,0.0
2025-02-16 19:00:00,96118.12,97046.59,95205.0,95780.0,16492.0451,1739836799999.0,1584593526.1754677,2831237.0,8010.41565,769979077.1361973,0.0
2025-02-17 19:00:00,95780.01,96753.91,93388.09,95671.74,23368.19471,1739923199999.0,2223994802.892005,4234248.0,11432.47367,1088319233.5219896,0.0
2025-02-18 19:00:00,95671.74,96899.99,95029.99,96644.37,16438.50954,1740009599999.0,1576817572.1032505,2784225.0,7173.61807,688586919.9759259,0.0
2025-02-19 19:00:00,96644.37,98711.36,96415.09,98305.0,17057.39177,1740095999999.0,1663386824.7315507,2386973.0,8356.42859,815056614.173827,0.0
2025-02-20 19:00:00,98305.01,99475.0,94871.95,96181.98,32249.2814,1740182399999.0,3143975917.5734644,4528525.0,15313.58184,1493403646.8483026,0.0
2025-02-21 19:00:00,96181.99,96980.0,95770.49,96551.01,11268.17708,1740268799999.0,1087077133.8226364,1506418.0,5293.28051,510722895.1675426,0.0
2025-02-22 19:00:00,96551.01,96650.0,95227.94,96258.0,10884.84913,1740355199999.0,1044392011.7910241,1457368.0,4619.93267,443381984.4110255,0.0
2025-02-23 19:00:00,96258.0,96500.0,91349.26,91552.88,31550.10299,1740441599999.0,2981809595.445377,4972684.0,14438.63366,1366473567.874773,0.0
2025-02-24 19:00:00,91552.88,92540.69,86050.99,88680.4,78333.11111,1740527999999.0,6962982500.904474,10289145.0,35822.15275,3183981371.47505,0.0
2025-02-25 19:00:00,88680.39,89414.15,82256.01,84250.09,56893.54409,1740614399999.0,4898429925.6364765,8490006.0,28077.1845,2417690848.8189874,0.0
2025-02-26 19:00:00,84250.09,87078.46,82716.49,84708.58,42505.45439,1740700799999.0,3618738891.2221622,6357581.0,20355.71969,1732725913.2817628,0.0
2025-02-27 19:00:00,84708.57,85120.0,78258.52,84349.94,83648.03969,1740787199999.0,6806705236.690679,11344216.0,40224.85287,3274291175.8103995,0.0
2025-02-28 19:00:00,84349.95,86558.0,83824.78,86064.53,25785.05464,1740873599999.0,2194003507.852643,3700728.0,11748.10769,1000093822.5383525,0.0
2025-03-01 19:00:00,86064.54,95000.0,85050.6,94270.0,54889.09045,1740959999999.0,4972549515.788669,7403218.0,29273.81031,2652973441.154539,0.0
2025-03-02 19:00:00,94269.99,94416.46,85117.11,86220.61,59171.10218,1741046399999.0,5321123743.471923,9797860.0,27915.4365,2513464571.356911,0.0
2025-03-03 19:00:00,86221.16,88967.52,81500.0,87281.98,55609.10706,1741132799999.0,4704901219.590436,10326631.0,27584.7159,2335087296.239287,0.0
2025-03-04 19:00:00,87281.98,91000.0,86334.53,90606.01,38264.01163,1741219199999.0,3400243670.3049755,8070266.0,19230.28436,1709708737.4698935,0.0
2025-03-05 19:00:00,90606.0,92810.64,87836.0,89931.89,34342.44902,1741305599999.0,3105145628.3993993,7643526.0,17283.99411,1563426526.4289935,0.0
2025-03-06 19:00:00,89931.88,91283.02,84667.03,86801.75,57980.35713,1741391999999.0,5097554826.613157,9510442.0,28394.41537,2497922400.4504447,0.0
2025-03-07 19:00:00,86801.74,86897.25,85218.47,86222.45,12989.23054,1741478399999.0,1119358968.6520054,2553974.0,6491.56581,559581591.3470742,0.0
2025-03-08 19:00:00,86222.46,86500.0,80000.0,80734.37,26115.39345,1741564799999.0,2173552660.454479,5189138.0,12093.87232,1006299692.7104127,0.0
2025-03-09 20:00:00,80734.48,84123.46,77459.91,78595.86,47633.38405,1741651199999.0,3834924947.758186,8701538.0,22898.57072,1846606255.3521485,0.0
2025-03-10 20:00:00,78595.86,83617.4,76606.0,82932.99,48770.06853,1741737599999.0,3927000827.1107917,6983310.0,24029.1677,1935950413.2018194,0.0
2025-03-11 20:00:00,82932.99,84539.85,80607.65,83680.12,31933.986,1741823999999.0,2638600996.825396,5253577.0,15749.41702,1301890518.499408,0.0
2025-03-12 20:00:00,83680.12,84336.33,79939.9,81115.78,27546.27412,1741910399999.0,2260870111.2393894,4367093.0,13013.18135,1067945431.1219469,0.0
2025-03-13 20:00:00,81115.78,85309.71,80818.84,83983.2,26858.52755,1741996799999.0,2244729595.5411716,3290987.0,14082.88688,1177807467.01818,0.0
2025-03-14 20:00:00,83983.19,84676.28,83618.0,84338.44,11324.7332,1742083199999.0,953445671.8337505,1329670.0,5195.29128,437551330.253166,0.0
2025-03-15 20:00:00,84338.44,85117.04,81981.12,82574.53,17596.12531,1742169599999.0,1468056556.2967227,2767947.0,8505.95317,710037465.075748,0.0
2025-03-16 20:00:00,82574.52,84756.83,82456.0,84010.03,17214.74358,1742255999999.0,1437716814.0468738,3014756.0,8387.89111,700505421.7877294,0.0
2025-03-17 20:00:00,84010.02,84021.74,81134.66,82715.03,17610.89883,1742342399999.0,1450813055.479726,3126371.0,8047.23418,662808749.3427887,0.0
2025-03-18 20:00:00,82715.03,87000.0,82547.16,86845.94,28151.05374,1742428799999.0,2375813941.9437623,3774761.0,13804.24847,1166238970.2811465,0.0
2025-03-19 20:00:00,86845.93,87453.67,83655.23,84223.39,22090.30463,1742515199999.0,1885241921.1556518,3252595.0,10163.59262,867440339.2962607,0.0
2025-03-20 20:00:00,84223.38,84850.33,83175.25,84088.79,11956.97443,1742601599999.0,1005135519.2560017,2360005.0,5466.41961,459501348.0817583,0.0
2025-03-21 20:00:00,84088.79,84539.17,83625.1,83840.59,5420.22114,1742687999999.0,456235443.8016522,864481.0,2284.19178,192291026.7874248,0.0
2025-03-22 20:00:00,83840.59,86129.64,83809.75,86082.5,8461.97813,1742774399999.0,718692319.1499038,1206533.0,4424.81013,376007261.5213597,0.0
2025-03-23 20:00:00,86082.5,88765.43,85519.09,87498.16,30115.62111,1742860799999.0,2636765917.9518433,2916713.0,14379.95578,1258638667.112904,0.0
2025-03-24 20:00:00,87498.16,88539.63,86310.0,87392.87,22643.25248,1742947199999.0,1979571590.8982937,2802815.0,9440.56294,825308072.6337814,0.0
2025-03-25 20:00:00,87392.88,88275.0,85860.0,86909.17,18408.78485,1743033599999.0,1606406955.5864632,2380154.0,8590.97753,749604853.2968135,0.0
2025-03-26 20:00:00,86909.17,87756.39,85800.0,87232.01,17098.03897,1743119999999.0,1487968807.7079022,2376381.0,8185.05517,712324893.2889168,0.0
2025-03-27 20:00:00,87232.01,87515.67,83585.0,84424.38,27182.73169,1743206399999.0,2309946560.664114,3236085.0,11274.83736,958523321.8112731,0.0
2025-03-28 20:00:00,84424.38,84624.73,81644.81,82648.54,11696.39864,1743292799999.0,970199917.9868716,2172387.0,5621.60485,466215575.4849069,0.0
2025-03-29 20:00:00,82648.53,83534.64,82050.4,82481.48,7213.83881,1743379199999.0,598438472.2009305,1304266.0,3444.0794,285735991.1831335,0.0
